1	0.310461	0.7028
13	0.333551	0.105012
25	0.385822	0.125134
37	0.378346	0.110695
49	0.353424	0.103407
61	0.350898	0.07
73	0.342495	0.0655512
85	0.360173	0.0850659
97	0.414912	0.163556
109	0.446495	0.163185
121	0.421988	0.193583
133	0.442802	0.179934
145	0.439273	0.162098
157	0.427422	0.119451
169	0.403749	0.107115
181	0.393429	0.0774122
193	0.3845	0.0521902
205	0.377605	0.046761
217	0.377961	0.0249244
229	0.379507	0.0355927
241	0.378351	0.0239244
253	0.37739	0.0347707
265	0.374951	0.0194171
277	0.371015	0.037
289	0.380537	0.0306415
301	0.364841	0.0467049
313	0.364834	0.028461
325	0.367939	0.0498805
337	0.368429	0.0263195
349	0.383776	0.0579854
361	0.397171	0.0524829
373	0.3961	0.0587512
385	0.392946	0.0453927
397	0.412571	0.0852927
409	0.434551	0.0977756
421	0.467849	0.177441
433	0.510246	0.17352
445	0.53518	0.200434
457	0.555617	0.177888
469	0.578498	0.195705
481	0.580776	0.145754
493	0.581202	0.126368
505	0.572807	0.162215
517	0.59112	0.144017
529	0.648927	0.189339
541	0.654622	0.142032
553	0.66068	0.167312
565	0.657927	0.159449
577	0.654144	0.184539
589	0.653537	0.109949
601	0.675073	0.161471
613	0.694251	0.115915
625	0.708202	0.171961
637	0.714029	0.117302
649	0.715739	0.148407
661	0.711395	0.121095
673	0.70739	0.152463
685	0.704115	0.125268
697	0.702776	0.149461
709	0.703044	0.110937
721	0.705046	0.135302
733	0.705283	0.0728049
745	0.70491	0.0840463
757	0.705451	0.0406073
769	0.70842	0.0847049
781	0.707944	0.0413561
793	0.706154	0.0400268
805	0.700712	0.0851415
817	0.701768	0.060922
829	0.707612	0.0848098
841	0.70968	0.0320171
853	0.710102	0.0529927
865	0.709539	0.031239
877	0.709627	0.0549561
889	0.709205	0.0521122
901	0.709583	0.0262122
913	0.709244	0.0439293
925	0.7095	0.0234659
937	0.708554	0.0432634
949	0.708073	0.0246171
961	0.708263	0.0519293
973	0.707715	0.0284829
985	0.706793	0.059739
997	0.707354	0.0319488
1009	0.70712	0.0586512
1021	0.706351	0.0580098
1033	0.705632	0.0241293
1045	0.706585	0.0534439
1057	0.706144	0.0287439
1069	0.705893	0.0537707
1081	0.705751	0.0233512
1093	0.705498	0.057122
1105	0.705263	0.0282463
1117	0.704683	0.0612439
1129	0.704637	0.0348756
1141	0.70548	0.0692024
1153	0.70578	0.036439
1165	0.704868	0.0709805
1177	0.705649	0.0407927
1189	0.705354	0.0718829
1201	0.705422	0.0337488
1213	0.706061	0.0591805
1225	0.705651	0.0326439
1237	0.704117	0.0677829
1249	0.704463	0.0378976
1261	0.704561	0.0712293
1273	0.705078	0.0411171
1285	0.705939	0.0694146
1297	0.705341	0.037
1309	0.705844	0.0272488
1321	0.704617	0.0580049
1333	0.705529	0.0195659
1345	0.706407	0.060439
1357	0.705756	0.0350415
1369	0.704361	0.077639
1381	0.705278	0.0410707
1393	0.706778	0.0684561
1405	0.70752	0.0384293
1417	0.707156	0.0701585
1429	0.707063	0.081139
1441	0.708846	0.161332
1453	0.712141	0.213251
1465	0.714722	0.290373
1477	0.717405	0.400566
1489	0.723998	0.443066
1501	0.726395	0.476346
1513	0.733441	0.50129
1525	0.736432	0.566166
1537	0.73471	0.541693
1549	0.739871	0.56152
1561	0.747168	0.538276
1573	0.747593	0.554583
1585	0.752132	0.591268
1597	0.737354	0.614876
1609	0.739215	0.62548
1621	0.741968	0.625588
1633	0.741485	0.616241
1645	0.744232	0.619666
1657	0.73222	0.59542
1669	0.73668	0.599368
1681	0.726756	0.590249
1693	0.725471	0.570859
1705	0.721437	0.547302
1717	0.713766	0.53049
1729	0.735254	0.520844
1741	0.685368	0.623929
1753	0.600485	0.588134
1765	0.542883	0.513371
1777	0.612798	0.501495
1789	0.614629	0.467827
1801	0.602193	0.41769
