1	0.310461	0.7028
37	0.378346	0.12762
73	0.342495	0.131873
109	0.446495	0.158871
145	0.439273	0.229612
181	0.393429	0.158802
217	0.377961	0.0755073
253	0.37739	0.0438951
289	0.380537	0.0490415
325	0.367939	0.0661707
361	0.397171	0.058978
397	0.412571	0.0985829
433	0.510246	0.227293
469	0.578498	0.262398
505	0.572807	0.227971
541	0.654622	0.253644
577	0.654144	0.269761
613	0.694251	0.264883
649	0.715739	0.257307
685	0.704115	0.207929
721	0.705046	0.2114
757	0.705451	0.120193
793	0.706154	0.0858463
829	0.707612	0.135305
865	0.709539	0.0695585
901	0.709583	0.0519951
937	0.708554	0.0579049
973	0.707715	0.0639415
1009	0.70712	0.0655927
1045	0.706585	0.0680512
1081	0.705751	0.0563073
1117	0.704683	0.0654488
1153	0.70578	0.0718415
1189	0.705354	0.0769463
1225	0.705651	0.0667049
1261	0.704561	0.0785463
1297	0.705341	0.079161
1333	0.705529	0.0629463
1369	0.704361	0.0836244
1405	0.70752	0.0869
1441	0.708846	0.183178
1477	0.717405	0.449412
1513	0.733441	0.603907
1549	0.739871	0.656395
1585	0.752132	0.67312
1621	0.741968	0.650217
1657	0.73222	0.614976
1693	0.725471	0.609224
1729	0.735254	0.610659
1765	0.542883	0.706141
1801	0.602193	0.490263
1837	0.501663	0.439268
1873	0.505083	0.407895
1909	0.618039	0.555612
1945	0.426749	0.586359
1981	0.296154	0.239329
2017	0.467607	0.334205
2053	0.435878	0.493185
2089	0.233666	0.240398
2125	0.696695	0.651549
2161	0.636763	0.410905
2197	0.273293	0.442188
2233	0.220961	0.0465683
2269	0.247812	0.0516293
2305	0.322534	0.167468
2341	0.228815	0.15091
2377	0.218085	0.0486366
2413	0.407683	0.0808415
2449	0.282866	0.137612
2485	0.245241	0.0853756
2521	0.328354	0.116795
2557	0.253137	0.13269
2593	0.19248	0.0458707
2629	0.23441	0.0549463
2665	0.53872	0.347461
2701	0.37649	0.240668
2737	0.293346	0.203849
2773	0.293812	0.195959
2809	0.255371	0.143273
2845	0.251395	0.0570268
2881	0.267444	0.0628756
2917	0.266329	0.0847341
2953	0.306593	0.127527
2989	0.741551	0.760159
3025	0.753995	0.49339
3061	0.763371	0.453039
3097	0.752724	0.368612
3133	0.745522	0.27188
3169	0.74401	0.153249
3205	0.731473	0.172295
3241	0.728673	0.13521
3277	0.727568	0.0844634
3313	0.728739	0.0836732
3349	0.729461	0.0856122
3385	0.731012	0.0804073
3421	0.730595	0.0741878
3457	0.734924	0.0564098
3493	0.735046	0.0514122
3529	0.734666	0.0444463
3565	0.733844	0.0461
3601	0.733673	0.049661
3637	0.733793	0.0504854
3673	0.734259	0.064478
3709	0.733815	0.0994878
3745	0.73188	0.130415
3781	0.731788	0.0999415
3817	0.729634	0.1254
3853	0.733751	0.0906268
3889	0.735441	0.054078
3925	0.73522	0.0596854
3961	0.735259	0.0514146
3997	0.735261	0.0637024
4033	0.735151	0.0612268
4069	0.734666	0.0753415
4105	0.735717	0.0754317
4141	0.731956	0.11309
4177	0.729015	0.246885
4213	0.73789	0.42181
4249	0.75289	0.634573
4285	0.763727	0.653388
4321	0.740644	0.636546
4357	0.71901	0.631995
4393	0.735371	0.57738
4429	0.710934	0.525534
4465	0.635893	0.627405
4501	0.704883	0.666044
4537	0.756741	0.678924
4573	0.7279	0.602776
4609	0.708851	0.54242
4645	0.696805	0.520054
4681	0.6691	0.487507
4717	0.710702	0.553659
4753	0.602339	0.568929
4789	0.285339	0.297046
4825	0.218161	0.0446707
4861	0.213183	0.0178122
4897	0.210324	0.0146488
4933	0.342941	0.14012
4969	0.28339	0.195488
5005	0.27181	0.152024
5041	0.234939	0.106617
5077	0.547949	0.370698
5113	0.207739	0.45538
5149	0.165985	0.125005
5185	0.166851	0.00612927
5221	0.167268	0.00691707
5257	0.173646	0.0231146
5293	0.388834	0.192815
5329	0.63791	0.293178
5365	0.559098	0.293168
5401	0.483132	0.318156
5437	0.54211	0.358805
5473	0.626007	0.329173
5509	0.699561	0.39458
5545	0.712146	0.393495
5581	0.701673	0.284844
5617	0.695339	0.339232
5653	0.691707	0.261439
5689	0.691873	0.166968
5725	0.682468	0.172234
