1	0.308392	0.703652
4	0.30096	0.05532
7	0.301944	0.062804
10	0.311544	0.070244
13	0.330364	0.067424
16	0.348232	0.062368
19	0.35726	0.064264
22	0.37202	0.050972
25	0.384128	0.054092
28	0.384644	0.056168
31	0.379604	0.05794
34	0.37766	0.054748
37	0.37704	0.05266
40	0.37278	0.048376
43	0.367992	0.046112
46	0.354632	0.051932
49	0.35152	0.037124
52	0.34778	0.03564
55	0.346556	0.034728
58	0.348232	0.031272
61	0.348072	0.032368
64	0.346052	0.030636
67	0.345692	0.027972
70	0.338032	0.038288
73	0.339812	0.023904
76	0.338596	0.025976
79	0.340392	0.03048
82	0.346328	0.04028
85	0.3587	0.053232
88	0.373028	0.063844
91	0.386248	0.070528
94	0.40114	0.109432
97	0.414824	0.081612
100	0.42874	0.072712
103	0.439988	0.070632
106	0.44328	0.075624
109	0.445948	0.078556
112	0.44334	0.083128
115	0.436552	0.088028
118	0.42772	0.089252
121	0.41916	0.11086
124	0.427032	0.090252
127	0.432404	0.08694
130	0.439692	0.090692
133	0.440804	0.085104
136	0.446528	0.079404
139	0.447056	0.074704
142	0.448732	0.070128
145	0.436876	0.084424
148	0.436476	0.060128
151	0.43438	0.05754
154	0.430968	0.055288
157	0.425308	0.0546
160	0.42092	0.044296
163	0.416268	0.044576
166	0.412732	0.044256
169	0.399916	0.064272
172	0.398312	0.042648
175	0.394316	0.036184
178	0.392244	0.034828
181	0.390892	0.030552
184	0.388236	0.031164
187	0.385072	0.026952
190	0.383192	0.022152
193	0.380992	0.01702
196	0.374576	0.038056
199	0.374564	0.015
202	0.374648	0.010932
205	0.3744	0.011492
208	0.37458	0.00932
211	0.374468	0.009788
214	0.37438	0.009572
217	0.374836	0.009808
220	0.376856	0.034012
223	0.377184	0.013864
226	0.377212	0.008776
229	0.376092	0.009332
232	0.375724	0.009224
235	0.375812	0.010388
238	0.374752	0.011072
241	0.374788	0.012032
244	0.371896	0.037688
247	0.373072	0.015
250	0.374004	0.008824
253	0.37382	0.006784
256	0.373524	0.006244
259	0.373648	0.006316
262	0.373048	0.006128
265	0.37204	0.006828
268	0.371768	0.006008
271	0.368272	0.029412
274	0.367596	0.00906
277	0.367516	0.009224
280	0.370764	0.010204
283	0.37406	0.011996
286	0.37692	0.016088
289	0.37736	0.015872
292	0.375708	0.013316
295	0.368544	0.03718
298	0.364556	0.0161
301	0.360672	0.01088
