1	0.309014	0.702875
4	0.30171	0.0554444
7	0.302794	0.0626111
10	0.312857	0.070254
13	0.331802	0.0678111
16	0.349068	0.0623937
19	0.358319	0.0649302
22	0.373384	0.0509778
25	0.384773	0.0541524
28	0.385352	0.0562587
31	0.38061	0.0581556
34	0.378749	0.0552333
37	0.377798	0.0526968
40	0.37313	0.0486397
43	0.368916	0.0464365
46	0.355433	0.0521857
49	0.352149	0.0372889
52	0.348448	0.035573
55	0.347617	0.0350175
58	0.349025	0.0312048
61	0.349517	0.0323905
64	0.347611	0.0308889
67	0.346975	0.0278746
70	0.338516	0.0386429
73	0.340475	0.0239365
76	0.339284	0.0262032
79	0.341383	0.030681
82	0.347117	0.0404651
85	0.358897	0.0530984
88	0.373097	0.063946
91	0.38626	0.0706873
94	0.40073	0.109911
97	0.414027	0.0818746
100	0.428084	0.0730571
103	0.439513	0.0707048
106	0.44317	0.0755921
109	0.445514	0.0788714
112	0.443402	0.0827492
115	0.436848	0.0879381
118	0.428719	0.089527
121	0.420076	0.111159
124	0.427906	0.0901714
127	0.433195	0.0873651
130	0.440637	0.0904127
133	0.441467	0.0853111
136	0.446738	0.0800794
139	0.447492	0.0749794
142	0.448506	0.0703048
145	0.437481	0.0851413
148	0.437221	0.0607254
151	0.434948	0.0582238
154	0.431792	0.0554873
157	0.425762	0.0549302
160	0.421165	0.0445222
163	0.416648	0.0448937
166	0.413211	0.0445333
169	0.400795	0.0646032
172	0.39887	0.0425524
175	0.395154	0.0364857
178	0.393205	0.0351571
181	0.3913	0.0308492
184	0.388735	0.0313873
187	0.385811	0.027346
190	0.384429	0.0225492
193	0.382224	0.017219
196	0.375697	0.0386508
199	0.375648	0.0152651
202	0.375578	0.0110286
205	0.375165	0.0118794
208	0.375446	0.00954286
211	0.375451	0.00990635
214	0.37553	0.00970635
217	0.37563	0.0099381
220	0.377395	0.0348365
223	0.377822	0.0142603
226	0.377946	0.00895238
229	0.377033	0.00933968
232	0.376859	0.00925714
235	0.376902	0.0105222
238	0.37611	0.011173
241	0.376363	0.0120794
244	0.372759	0.0386619
247	0.374114	0.0154714
250	0.374968	0.00914603
253	0.375022	0.00697143
256	0.374451	0.00654286
259	0.374541	0.00648889
262	0.373798	0.00622698
265	0.372743	0.00704762
268	0.372502	0.00600476
271	0.36913	0.0303524
274	0.368814	0.0093
277	0.368668	0.00943333
280	0.371784	0.0103635
283	0.375049	0.0121444
286	0.377557	0.0161905
289	0.378481	0.0159905
292	0.376676	0.0134095
295	0.369625	0.0378381
298	0.365692	0.0163635
301	0.36211	0.0110921
304	0.361278	0.00998413
307	0.361546	0.0102127
310	0.362273	0.0126556
313	0.362346	0.0143063
316	0.362886	0.0123127
319	0.363757	0.0443651
322	0.363948	0.0164349
325	0.364721	0.0142698
328	0.365002	0.0138222
331	0.365516	0.0141397
334	0.365789	0.0067127
337	0.365521	0.00722063
340	0.368824	0.012946
343	0.372911	0.0185079
346	0.376427	0.0494063
349	0.381543	0.0253
352	0.385687	0.0244921
355	0.389138	0.0253127
358	0.392979	0.0204317
361	0.395422	0.0179873
364	0.395514	0.0184317
367	0.395425	0.0162063
370	0.394332	0.0415984
373	0.393825	0.0176698
376	0.391243	0.0167857
379	0.38793	0.0152524
382	0.387813	0.018654
385	0.391073	0.0237587
388	0.397357	0.0296714
391	0.405983	0.037354
394	0.401365	0.0641556
397	0.411103	0.0447143
400	0.414746	0.0430905
403	0.419487	0.0430905
406	0.425708	0.0484254
409	0.433186	0.0545206
412	0.442789	0.0643873
415	0.451133	0.0694222
418	0.457503	0.0753857
421	0.466175	0.125511
424	0.478241	0.0967921
427	0.487237	0.100603
430	0.496337	0.104816
433	0.508611	0.110244
436	0.517459	0.11383
439	0.520716	0.115713
442	0.525641	0.115698
445	0.53386	0.147005
448	0.537451	0.119916
451	0.54309	0.117357
454	0.549079	0.114268
457	0.554878	0.110857
460	0.560063	0.106002
463	0.564838	0.100705
466	0.567873	0.0943968
469	0.57776	0.124554
472	0.578425	0.0832683
475	0.578932	0.0771968
478	0.580292	0.071881
481	0.580467	0.0756857
484	0.581079	0.0691952
487	0.581094	0.0617619
490	0.580813	0.0566032
493	0.580914	0.0541984
496	0.575095	0.0867603
499	0.574198	0.0539476
502	0.573621	0.0536556
505	0.571935	0.0552079
508	0.571062	0.0557492
511	0.571868	0.0627635
514	0.574151	0.0691349
517	0.59006	0.0653127
520	0.618462	0.136278
523	0.636083	0.0724302
526	0.644079	0.0756762
529	0.648983	0.0725587
532	0.65149	0.0713508
535	0.652195	0.0711556
538	0.65323	0.069646
541	0.654746	0.0685524
544	0.664389	0.129871
547	0.662441	0.0701175
550	0.661433	0.067573
553	0.6612	0.0595016
556	0.6599	0.0571556
559	0.65887	0.0571556
562	0.658933	0.0719524
565	0.658651	0.0785111
568	0.659024	0.0860841
571	0.65541	0.112748
574	0.655367	0.0637825
577	0.654576	0.0411587
580	0.653619	0.0347079
583	0.654025	0.0349714
586	0.653227	0.0392873
589	0.653289	0.0386762
592	0.655432	0.044381
595	0.666879	0.105878
598	0.672071	0.0547571
601	0.674279	0.0540968
604	0.677787	0.0485952
607	0.687954	0.0495111
610	0.692732	0.0508048
613	0.693551	0.0524302
616	0.696597	0.0554508
619	0.70849	0.120102
622	0.707786	0.0617603
625	0.707481	0.0608016
628	0.707606	0.0582254
631	0.71116	0.0575095
634	0.712638	0.0551175
637	0.713079	0.0531587
640	0.71303	0.0489571
643	0.712821	0.0491905
646	0.715773	0.0997873
649	0.714449	0.0493619
652	0.713194	0.0515413
655	0.712321	0.0500476
658	0.710889	0.0472571
661	0.710017	0.0478333
664	0.709052	0.0464952
667	0.708337	0.0476111
670	0.707425	0.0999508
673	0.706203	0.0566524
676	0.704844	0.051619
679	0.703978	0.0475524
682	0.703414	0.0491222
685	0.702865	0.0448937
688	0.702286	0.0425889
691	0.702286	0.0414
694	0.701086	0.102295
697	0.701167	0.0511667
700	0.701252	0.0465413
703	0.701263	0.0402921
706	0.701479	0.0370825
709	0.701587	0.0369397
712	0.701944	0.0358905
715	0.702502	0.0334714
718	0.70253	0.0248873
721	0.703495	0.0758159
724	0.703837	0.0270968
727	0.703989	0.0234063
730	0.704067	0.0195635
733	0.703943	0.015219
736	0.703903	0.0142143
739	0.703984	0.0105016
742	0.7039	0.00667143
745	0.703324	0.0528317
748	0.703595	0.0102714
751	0.703465	0.00774444
754	0.70349	0.0052
757	0.70397	0.00518571
760	0.704144	0.00533333
763	0.703905	0.00534286
766	0.704187	0.00545714
769	0.706668	0.0587286
772	0.706724	0.00838095
775	0.706549	0.00674762
778	0.706608	0.00721905
781	0.706398	0.00639683
784	0.70564	0.00783016
787	0.704929	0.0124984
790	0.70447	0.0160651
793	0.70407	0.0174079
796	0.700935	0.0594
799	0.699767	0.0276381
802	0.698244	0.0297952
805	0.698119	0.0301825
808	0.697622	0.0288873
811	0.697759	0.027919
814	0.698137	0.0277492
817	0.699275	0.026146
820	0.702451	0.0721127
823	0.702789	0.019654
826	0.704357	0.0179111
829	0.7052	0.0146254
832	0.705835	0.0109317
835	0.706276	0.0086381
838	0.707083	0.00728413
841	0.707163	0.00789365
844	0.707871	0.0514714
847	0.708081	0.0128254
850	0.707803	0.00937619
853	0.707705	0.00879365
856	0.707938	0.00851905
859	0.707898	0.00745079
862	0.707486	0.00823651
865	0.707503	0.0109254
868	0.707921	0.00924603
871	0.707463	0.0418746
874	0.707314	0.00990794
877	0.707208	0.00952063
880	0.706213	0.0429476
883	0.706452	0.0084619
886	0.706587	0.00827937
889	0.706813	0.00842063
892	0.706879	0.00944444
895	0.707124	0.00785238
898	0.707292	0.0078619
901	0.707194	0.00769365
904	0.706763	0.042373
907	0.706979	0.00869206
910	0.707063	0.00926667
