1	0.3097	0.7013
4	0.3023	0.0553
7	0.301	0.0619
10	0.3116	0.0704
13	0.3307	0.0651
16	0.347	0.064
19	0.3575	0.0651
22	0.3706	0.0529
25	0.3854	0.0533
28	0.3856	0.0577
31	0.3819	0.0574
34	0.379	0.0546
37	0.3818	0.0525
40	0.3773	0.0496
43	0.3701	0.0471
46	0.3575	0.0538
49	0.3552	0.0362
52	0.3521	0.0348
55	0.3502	0.0345
58	0.353	0.0322
61	0.3522	0.0324
64	0.3488	0.032
67	0.349	0.0277
70	0.343	0.0395
73	0.3427	0.0235
76	0.3422	0.0256
79	0.3415	0.0307
82	0.3501	0.0411
85	0.3605	0.055
88	0.3774	0.065
91	0.3882	0.0712
94	0.403	0.111
97	0.4187	0.0822
100	0.4319	0.0733
103	0.4418	0.07
106	0.4451	0.0772
109	0.4471	0.078
112	0.4435	0.0854
115	0.439	0.091
118	0.428	0.0924
121	0.4235	0.1136
124	0.4294	0.0881
127	0.4353	0.0889
130	0.4447	0.092
133	0.4419	0.0846
136	0.4512	0.0787
139	0.4478	0.0742
142	0.4504	0.0712
145	0.4375	0.0824
148	0.4367	0.0588
151	0.4334	0.0583
154	0.4356	0.0567
157	0.4314	0.0551
160	0.424	0.0415
163	0.4203	0.0434
166	0.4165	0.0438
169	0.4016	0.0654
172	0.3988	0.0451
175	0.3967	0.0364
178	0.3965	0.034
181	0.3942	0.0301
184	0.3913	0.031
187	0.3869	0.0283
190	0.3858	0.0229
193	0.3836	0.0172
196	0.3781	0.0365
199	0.3784	0.0159
202	0.379	0.0113
205	0.3791	0.0111
208	0.3779	0.0094
211	0.3775	0.0093
214	0.3772	0.0099
217	0.377	0.0102
220	0.3786	0.0338
223	0.3777	0.0137
226	0.3784	0.0088
229	0.3766	0.0092
232	0.3761	0.0095
235	0.3769	0.0099
238	0.3751	0.0113
241	0.3755	0.0123
244	0.3751	0.0378
247	0.3765	0.0152
250	0.3753	0.0082
253	0.3773	0.0073
256	0.3762	0.0057
259	0.3775	0.0063
262	0.3768	0.0064
265	0.3755	0.0071
268	0.3747	0.0063
271	0.3687	0.0301
274	0.3676	0.008
277	0.367	0.0088
280	0.3722	0.0097
283	0.3755	0.0117
286	0.3787	0.0155
289	0.3784	0.0162
292	0.3773	0.0132
295	0.3682	0.0388
298	0.3647	0.0148
301	0.3599	0.0112
304	0.3611	0.0087
307	0.3625	0.0104
310	0.3638	0.0131
313	0.3647	0.0138
316	0.3654	0.012
319	0.3669	0.0428
322	0.3642	0.0168
325	0.3661	0.0144
328	0.3668	0.0155
331	0.3686	0.0147
334	0.3695	0.006
337	0.3688	0.0068
340	0.3739	0.0122
343	0.3778	0.0184
346	0.3771	0.0482
349	0.3822	0.0267
352	0.3849	0.0253
355	0.3901	0.0264
358	0.396	0.0205
361	0.3971	0.0176
364	0.3971	0.0185
367	0.3971	0.0162
370	0.3941	0.0417
373	0.3927	0.0171
376	0.393	0.0169
379	0.3884	0.0154
382	0.3891	0.0187
385	0.3941	0.0235
388	0.3995	0.0284
391	0.4086	0.0357
394	0.401	0.0601
397	0.412	0.0441
400	0.4151	0.0425
403	0.4191	0.0435
406	0.428	0.049
409	0.4358	0.0552
412	0.4443	0.064
415	0.4519	0.0688
418	0.4606	0.0767
421	0.4684	0.1247
424	0.4802	0.0974
427	0.489	0.1019
430	0.4978	0.1042
433	0.5091	0.1114
436	0.518	0.1146
439	0.521	0.1172
442	0.5287	0.1167
445	0.5347	0.1481
448	0.5383	0.1164
451	0.5445	0.1191
454	0.5511	0.1152
457	0.5567	0.1109
460	0.5602	0.1066
463	0.563	0.1009
466	0.5702	0.0906
469	0.5789	0.1231
472	0.578	0.0808
475	0.578	0.0757
478	0.5772	0.0718
481	0.5819	0.0776
484	0.5794	0.0676
487	0.5831	0.0654
490	0.5809	0.056
493	0.5814	0.0526
496	0.5742	0.0847
499	0.5742	0.0531
502	0.5721	0.0566
505	0.5728	0.0559
508	0.573	0.0537
511	0.572	0.0647
514	0.5751	0.071
517	0.5924	0.0669
520	0.62	0.1327
523	0.6376	0.0721
526	0.644	0.0756
529	0.6486	0.0738
532	0.6529	0.0717
535	0.6521	0.0704
538	0.6533	0.0682
541	0.6546	0.0709
544	0.6657	0.1245
547	0.666	0.069
550	0.6638	0.0699
553	0.6632	0.0591
556	0.6627	0.0557
559	0.661	0.0545
562	0.6592	0.0712
565	0.6584	0.0785
568	0.6602	0.0838
571	0.6546	0.1152
574	0.6566	0.0648
577	0.655	0.0438
580	0.6537	0.0334
583	0.6558	0.0345
586	0.6548	0.0396
589	0.6531	0.0399
592	0.6549	0.0439
595	0.6708	0.1048
598	0.6749	0.0535
601	0.675	0.0514
604	0.6792	0.0492
607	0.6881	0.0507
610	0.6963	0.0545
613	0.6957	0.0509
616	0.6986	0.056
619	0.7093	0.1194
622	0.7084	0.0627
625	0.71	0.0611
628	0.7089	0.0569
